'name', 'street', 'locality', 'region', 'zip', 'SU0', 'SU1', 'SU2', 'SU3', 'SU4', 'SU5', 'SU6', 'SU7', 'SU8', 'SU9', 'SU10', 'SU11', 'SU12', 'SU13', 'SU14', 'SU15', 'SU16', 'SU17', 'SU18', 'SU19', 'SU20', 'SU21', 'SU22', 'SU23',  'M0', 'M1', 'M2', 'M3', 'M4', 'M5', 'M6', 'M7', 'M8', 'M9', 'M10', 'M11', 'M12',  'M13', 'M14', 'M15', 'M16', 'M17', 'M18', 'M19', 'M20', 'M21', 'M22', 'M23', 'TU0', 'TU1', 'TU2', 'TU3', 'TU4', 'TU5', 'TU6', 'TU7', 'TU8', 'TU9', 'TU10',  'TU11', 'TU12', 'TU13', 'TU14', 'TU15', 'TU16', 'TU17', 'TU18', 'TU19', 'TU20', 'TU21', 'TU22', 'TU23',  'W0', 'W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10', 'W11', 'W12', 'W13',  'W14', 'W15', 'W16', 'W17', 'W18', 'W19', 'W20', 'W21', 'W22', 'W23',  'TH0', 'TH1', 'TH2', 'TH3', 'TH4', 'TH5', 'TH6', 'TH7', 'TH8', 'TH9', 'TH10', 'TH11', 'TH12', 'TH13', 'TH14', 'TH15', 'TH16', 'TH17', 'TH18', 'TH19', 'TH20', 'TH21', 'TH22', 'TH23', 'F0', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12',  'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20', 'F21', 'F22', 'F23',  'SA0', 'SA1', 'SA2', 'SA3', 'SA4', 'SA5', 'SA6', 'SA7', 'SA8', 'SA9', 'SA10', 'SA11', 'SA12', 'SA13', 'SA14', 'SA15', 'SA16', 'SA17', 'SA18', 'SA19', 'SA20', 'SA21', 'SA22', 'SA23', 'title transfers', 'licensing services', 'replace lost/stolen/damaged', 'plates, permits, & placards', 'testing', 'records', 'registration', 'request miscellaneous original documents', 'other'
Fairfield,160 Serrano Drive, Fairfield, CA,94533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,25,35,28,27,35,30,29,18,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,11,11,11,20,20,12,15,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,6,18,17,21,20,8,8,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,7,7,3,8,16,12,15,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,11,13,14,20,23,33,16,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Vallejo,200 Couch Street, Vallejo, CA,94590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,26,46,63,70,61,67,62,74,56,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20,31,25,24,19,25,23,22,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,14,26,33,30,24,19,25,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,16,18,14,19,15,19,19,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,20,26,23,28,27,27,24,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Napa,2550 Napa Valley Corporate Drive, Napa, CA,94558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,5,7,6,6,5,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,4,4,6,4,8,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,4,7,8,6,7,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,5,4,4,5,5,5,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,6,5,4,5,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Petaluma,715 - J Southpoint Boulevard, Petaluma, CA,94954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,18,22,17,24,27,18,15,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,16,12,22,28,19,22,25,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,14,14,11,13,12,13,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,3,4,10,10,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,3,3,6,7,6,4,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Novato,936 7th Street A, Novato, CA,94947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,9,8,9,4,11,10,12,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,9,7,6,6,10,7,6,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,5,2,6,11,7,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,4,6,8,7,6,12,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,5,4,8,7,8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Corte Madera,75 Tamal Vista Boulevard, Corte Madera, CA,94925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,8,13,12,14,16,12,16,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,8,11,12,13,5,10,12,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,12,10,10,6,8,11,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,8,10,9,7,2,5,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,7,4,3,7,5,14,13,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
San Francisco,1377 Fell Street, San Francisco, CA,94117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,19,17,18,22,13,18,19,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,23,24,16,13,10,20,17,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,8,9,11,14,23,22,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,10,4,4,7,10,15,14,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,10,9,8,6,15,23,18,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Daly City,1500 Sullivan Avenue, Daly City, CA,94015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,23,42,34,23,18,9,16,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,30,39,36,21,19,9,9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,14,13,12,4,5,8,12,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,28,23,18,10,12,13,14,16,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,26,26,28,14,14,10,14,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
San Mateo,425 N Amphlett Boulevard, San Mateo, CA,94401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,22,24,16,18,18,23,14,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,19,8,6,5,7,15,15,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,11,8,6,6,8,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,11,12,15,12,10,10,7,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,15,11,11,10,16,9,10,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Redwood City,300 Brewster Avenue, Redwood City, CA,94063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,24,20,15,16,15,15,26,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,18,12,15,16,14,11,14,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,8,7,15,13,4,9,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,6,5,6,7,5,12,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,13,14,12,9,11,14,13,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Fremont,4287 Central Avenue, Fremont, CA,94536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,16,18,20,15,8,9,16,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,8,7,10,14,7,5,14,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,9,3,2,3,7,11,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,2,6,5,7,6,10,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,8,6,8,6,5,9,9,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Hayward,150 Jackson Street, Hayward, CA,94544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,22,28,28,22,19,19,22,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,19,12,11,8,19,16,20,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,9,12,6,9,14,9,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,12,15,11,10,11,11,10,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,21,28,27,25,20,23,24,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Oakland Coliseum,501 85th Ave, Oakland, CA,94621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,27,42,34,24,28,21,35,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,15,19,18,20,19,12,21,17,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,16,18,17,16,15,19,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,9,12,15,7,15,8,7,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,9,16,10,12,11,9,9,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Oakland,5300 Claremont Avenue, Oakland, CA,94618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,19,24,26,31,26,21,22,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,8,9,10,15,9,11,8,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,8,9,5,7,11,9,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,10,17,13,14,18,13,11,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,16,17,19,24,22,15,13,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
El Cerrito,6400 Manila Avenue, El Cerrito, CA,94530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,26,39,44,34,38,48,60,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,27,35,30,14,19,28,30,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,12,26,24,25,26,21,22,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,13,16,16,16,23,33,34,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,12,21,17,20,20,22,30,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Pleasanton,6300 W Las Positas Blvd, Pleasanton, CA,94588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,12,10,13,16,10,7,10,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,12,18,20,14,12,16,17,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,7,15,17,8,8,11,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,15,13,4,3,6,2,11,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,2,2,1,2,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Pleasanton Stoneridge,"2621 Stoneridge Mall, Unit G225B", Pleasanton, CA,94588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,8,6,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,5,5,6,15,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Santa Clara,3665 Flora Vista Ave, Santa Clara, CA,95051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,24,25,26,22,16,21,24,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,24,22,18,12,10,10,16,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,12,13,8,19,15,13,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,11,16,19,22,19,14,14,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,11,18,11,5,6,11,17,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
San Jose Driver License Processing Center (DL Only),2222 Senter Rd, San Jose, CA,95112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,3,6,6,10,7,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,4,7,8,8,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,4,5,7,7,2,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,3,3,2,2,1,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,2,4,5,3,1,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,NA
San Jose,111 W Alma Avenue, San Jose, CA,95110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,11,9,15,18,22,20,17,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,7,6,7,10,9,8,14,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,8,7,12,14,11,13,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,7,7,5,10,11,4,9,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,3,4,7,6,5,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Santa Teresa,180 Martinvale Lane, San Jose, CA,95119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,13,16,20,18,17,13,13,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,22,19,12,14,20,15,19,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,10,15,13,12,12,11,11,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,13,10,7,10,12,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,10,9,13,10,14,12,12,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Los Gatos,600 N Santa Cruz Avenue, Los Gatos, CA,95030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,26,21,16,6,12,19,20,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,17,15,11,11,19,16,17,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,7,9,14,10,8,15,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,15,11,11,13,17,16,21,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,12,13,7,10,12,12,22,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Capitola,4200 Capitola Road, Capitola, CA,95010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,13,15,14,18,15,16,11,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,8,6,9,15,14,12,11,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,10,7,6,5,6,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,8,13,10,16,11,11,18,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,14,13,13,19,13,21,11,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Watsonville,90 Alta Vista Avenue, Watsonville, CA,95076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,7,13,7,10,7,8,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,3,4,4,4,4,5,11,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,5,5,5,4,7,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,8,8,9,2,5,5,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,3,5,1,6,4,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Gilroy,6984 Automall Parkway Suite A, Gilroy, CA,95020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,5,8,9,8,9,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,5,8,5,7,5,9,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,3,4,4,5,5,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,3,3,6,4,4,3,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,5,7,8,6,7,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
Hollister,80 N Sally Street, Hollister, CA,95023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,8,8,7,10,14,11,13,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,11,11,11,8,7,5,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,7,9,5,7,10,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,11,11,14,17,17,18,14,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,11,7,17,23,14,10,6,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA
